order_id,order_date,customer_id,segment,region,category,product,quantity,unit_price,discount,shipping_cost,revenue,cost,profit
ORD-000201,2025-05-28,CUST-02067,Consumer,South,Beauty,Hair Dryer,4,94.6,0.218,20.22,296.01,252.88,22.91
ORD-000202,2025-06-05,CUST-01962,Consumer,South,Home & Kitchen,Water Bottle,3,90.12,0.069,19.55,251.67,167.08,65.04
ORD-000203,2024-05-01,CUST-01573,Consumer,South,Electronics,Bluetooth Speaker,2,122.6,0.176,3.79,201.93,146.59,51.55
ORD-000204,2024-04-16,CUST-02998,Consumer,West,Beauty,Skincare Set,2,108.55,0.056,24.51,205.03,156.67,23.85
ORD-000205,2024-01-30,CUST-01658,Small Business,Northeast,Electronics,USB-C Hub,1,61.02,0.082,5.24,56.0,36.34,14.42
ORD-000206,2025-06-08,CUST-02595,Consumer,Northeast,Office Supplies,Stapler,1,46.56,0.042,10.71,44.62,34.73,-0.82
ORD-000207,2025-01-21,CUST-01417,Consumer,South,Sports,Sports Bag,1,77.63,0.151,13.54,65.89,46.11,6.24
ORD-000208,2025-02-20,CUST-01419,Small Business,Northeast,Office Supplies,Stapler,1,36.7,0.173,23.08,30.36,23.77,-16.49
ORD-000209,2024-06-07,CUST-01765,Consumer,West,Office Supplies,Printer Paper,1,67.84,0.09,19.29,61.77,52.41,-9.93
ORD-000210,2024-12-16,CUST-01027,Small Business,South,Beauty,Hair Dryer,1,75.35,0.133,9.44,65.35,58.2,-2.29
ORD-000211,2024-02-02,CUST-02369,Consumer,Northeast,Sports,Resistance Bands,2,152.88,0.108,18.67,272.84,198.21,55.96
ORD-000212,2025-01-04,CUST-01359,Corporate,Midwest,Home & Kitchen,Storage Set,1,122.52,0.136,7.32,105.9,85.37,13.21
ORD-000213,2024-11-13,CUST-00803,Small Business,West,Office Supplies,Notebook,1,51.72,0.171,13.85,42.87,37.6,-8.58
ORD-000214,2024-06-30,CUST-00949,Small Business,South,Electronics,Laptop Stand,2,219.27,0.031,6.27,424.75,314.55,103.93
ORD-000215,2025-01-23,CUST-00988,Consumer,South,Office Supplies,Stapler,1,6.12,0.037,5.78,5.89,4.85,-4.74
ORD-000216,2024-12-19,CUST-02975,Consumer,Midwest,Home & Kitchen,Water Bottle,1,161.82,0.067,23.43,150.99,114.49,13.07
ORD-000217,2024-08-28,CUST-00959,Consumer,Northeast,Office Supplies,Desk Organizer,3,41.49,0.074,17.74,115.32,90.58,7.0
ORD-000218,2024-04-12,CUST-00606,Corporate,Midwest,Beauty,Body Lotion,1,110.46,0.113,5.26,98.03,81.8,10.97
ORD-000219,2024-01-13,CUST-02055,Consumer,Midwest,Electronics,Smart Watch,1,340.63,0.101,11.62,306.34,229.03,65.69
ORD-000220,2025-05-27,CUST-02430,Corporate,West,Office Supplies,Desk Organizer,3,53.96,0.088,22.06,147.63,126.52,-0.95
ORD-000221,2024-06-02,CUST-01266,Corporate,West,Electronics,Laptop Stand,2,305.81,0.096,8.69,553.17,378.86,165.62
ORD-000222,2024-06-14,CUST-01244,Consumer,West,Home & Kitchen,Desk Lamp,2,173.67,0.113,21.29,307.98,260.68,26.01
ORD-000223,2025-01-07,CUST-01820,Corporate,Northeast,Electronics,Laptop Stand,2,364.64,0.054,4.35,689.9,450.87,234.68
ORD-000224,2024-05-19,CUST-01956,Small Business,West,Electronics,Bluetooth Speaker,2,215.72,0.0,9.0,431.44,273.39,149.05
ORD-000225,2024-07-24,CUST-00327,Corporate,Midwest,Sports,Yoga Mat,1,71.05,0.046,16.1,67.81,54.78,-3.07
ORD-000226,2025-01-24,CUST-02769,Small Business,South,Sports,Sports Bag,1,96.02,0.167,12.19,80.04,70.4,-2.55
ORD-000227,2024-11-21,CUST-01121,Corporate,West,Beauty,Hair Dryer,2,30.0,0.0,19.8,59.99,43.81,-3.62
ORD-000228,2024-12-25,CUST-01777,Corporate,West,Office Supplies,Stapler,1,20.48,0.168,20.92,17.04,13.65,-17.53
ORD-000229,2024-01-03,CUST-00158,Corporate,West,Beauty,Skincare Set,2,27.87,0.066,4.42,52.06,44.99,2.65
ORD-000230,2024-09-03,CUST-01851,Consumer,Northeast,Sports,Sports Bag,3,26.69,0.151,10.43,67.98,52.66,4.89
ORD-000231,2024-09-16,CUST-00316,Consumer,Northeast,Office Supplies,Printer Paper,2,30.55,0.039,22.67,58.73,37.74,-1.68
ORD-000232,2024-12-11,CUST-00109,Consumer,West,Electronics,USB-C Hub,1,350.12,0.0,17.04,350.12,231.33,101.75
ORD-000233,2024-03-23,CUST-02869,Small Business,West,Beauty,Makeup Kit,2,17.62,0.048,10.28,33.53,21.69,1.56
ORD-000234,2024-03-28,CUST-00387,Corporate,South,Sports,Resistance Bands,3,146.57,0.092,15.93,399.22,358.4,24.89
ORD-000235,2025-02-21,CUST-02241,Consumer,South,Home & Kitchen,Coffee Maker,1,176.67,0.123,7.3,154.9,141.68,5.92
ORD-000236,2025-01-03,CUST-01622,Consumer,Midwest,Office Supplies,Pen Set,2,34.53,,24.22,68.01,52.87,-9.08
ORD-000237,2025-03-19,CUST-00728,Consumer,Northeast,Home & Kitchen,Storage Set,1,60.65,,20.43,53.21,45.8,-13.02
ORD-000238,2024-05-28,CUST-01112,Consumer,Midwest,Home & Kitchen,Desk Lamp,3,117.66,0.102,10.39,317.11,211.89,94.83
ORD-000239,2025-06-29,CUST-00425,Corporate,West,Beauty,Makeup Kit,1,85.22,0.063,11.67,79.85,57.29,10.89
ORD-000240,2024-05-29,CUST-01828,Consumer,South,Home & Kitchen,Coffee Maker,2,63.39,0.107,19.89,113.22,82.44,10.89
ORD-000241,2024-12-22,CUST-02498,Consumer,Midwest,Sports,Yoga Mat,2,96.81,0.105,16.55,173.21,116.3,40.36
ORD-000242,2024-03-29,CUST-01153,Consumer,,Beauty,Skincare Set,1,113.34,0.132,14.97,98.42,88.62,-5.17
ORD-000243,2025-05-17,CUST-02798,Consumer,South,Electronics,Bluetooth Speaker,3,253.56,0.112,7.38,675.45,610.99,57.08
ORD-000244,2024-06-30,CUST-00525,Consumer,South,Beauty,Makeup Kit,3,118.55,0.106,15.37,317.85,264.91,37.57
ORD-000245,2025-03-14,CUST-02823,Consumer,Midwest,Beauty,Hair Dryer,1,65.98,0.219,23.66,51.55,41.15,-13.26
ORD-000246,2024-06-30,CUST-02391,Corporate,West,Office Supplies,Printer Paper,1,15.65,0.0,11.01,15.65,12.33,-7.69
ORD-000247,2025-03-08,CUST-00199,Consumer,Midwest,Office Supplies,Printer Paper,2,56.93,0.022,18.9,111.37,86.02,6.45
ORD-000248,2024-09-05,CUST-02536,Corporate,West,Sports,Resistance Bands,1,191.05,0.165,3.46,159.45,114.67,41.32
ORD-000249,2024-02-04,CUST-00193,Consumer,Northeast,Home & Kitchen,Storage Set,1,20.03,0.012,20.35,19.78,14.94,-15.51
ORD-000250,2024-04-14,CUST-02905,Consumer,West,Electronics,Bluetooth Speaker,1,131.93,0.154,18.49,111.64,79.17,13.98
ORD-000251,2025-01-08,CUST-02036,Corporate,Midwest,Home & Kitchen,Coffee Maker,1,89.3,0.119,4.83,78.66,59.21,14.62
ORD-000252,2024-04-15,CUST-00603,Small Business,South,Home & Kitchen,Air Fryer,2,166.85,0.022,23.8,326.51,196.82,105.89
ORD-000253,2024-05-30,CUST-02736,Consumer,Northeast,Beauty,Skincare Set,1,107.28,0.159,24.71,90.18,81.78,-16.31
ORD-000254,2024-10-23,CUST-00935,Corporate,South,Electronics,Bluetooth Speaker,1,306.28,0.171,17.88,253.81,220.16,15.77
ORD-000255,2024-05-18,CUST-00357,Corporate,South,Office Supplies,Notebook,4,54.63,0.102,18.48,196.27,150.47,27.32
ORD-000256,2024-03-11,CUST-00843,Consumer,West,Office Supplies,Stapler,1,14.4,0.094,13.97,13.05,11.12,-12.04
ORD-000257,2024-12-07,CUST-02590,Consumer,West,Sports,Yoga Mat,1,131.34,0.178,3.18,107.98,101.21,3.59
ORD-000258,2025-01-11,CUST-02791,Small Business,Northeast,Office Supplies,Notebook,2,55.86,0.0,14.63,111.71,80.83,16.25
ORD-000259,2025-02-04,CUST-02777,Corporate,South,Sports,Fitness Tracker,3,63.27,0.142,22.7,162.93,110.19,30.04
ORD-000260,2025-05-31,CUST-01793,Consumer,South,Sports,Fitness Tracker,3,40.7,0.013,16.69,120.46,99.99,3.78
ORD-000261,2024-03-09,CUST-00552,Consumer,West,Electronics,Laptop Stand,1,283.95,0.135,24.21,245.66,226.76,-5.31
ORD-000262,2024-08-21,CUST-02768,Corporate,West,Beauty,Skincare Set,2,111.17,0.092,23.66,201.84,154.34,23.84
ORD-000263,2024-05-07,CUST-01561,Small Business,Northeast,Electronics,Laptop Stand,2,439.08,0.098,8.94,792.13,692.97,90.22
ORD-000264,2025-05-07,CUST-02671,Corporate,Northeast,Sports,Sports Bag,2,102.34,0.199,18.91,164.0,135.87,9.22
ORD-000265,2024-10-22,CUST-00294,Consumer,Northeast,Office Supplies,Stapler,1,35.38,0.006,18.33,35.16,22.15,-5.32
ORD-000266,2024-02-23,CUST-00736,Corporate,South,Home & Kitchen,Coffee Maker,1,118.34,0.143,24.98,101.4,78.46,-2.04
ORD-000267,2025-01-13,CUST-00686,Consumer,Northeast,Home & Kitchen,Storage Set,3,21.21,0.096,10.53,57.53,49.07,-2.07
ORD-000268,2024-01-24,CUST-01284,Corporate,Northeast,Home & Kitchen,Water Bottle,2,104.51,0.106,5.04,186.87,123.41,58.42
ORD-000269,2024-05-29,CUST-02552,Consumer,West,Beauty,Skincare Set,1,79.05,0.152,4.86,67.07,63.02,-0.81
ORD-000270,2025-01-29,CUST-01241,Small Business,South,Beauty,Makeup Kit,2,23.75,0.148,14.18,40.45,37.75,-11.48
ORD-000271,2024-10-03,CUST-01825,Corporate,West,Electronics,Smart Watch,1,379.09,0.137,20.64,327.01,229.62,76.75
ORD-000272,2025-02-20,CUST-01461,Corporate,West,Home & Kitchen,Water Bottle,3,103.34,0.048,15.07,295.22,208.74,71.41
ORD-000273,2024-11-08,CUST-02867,Consumer,Northeast,Home & Kitchen,Air Fryer,1,158.3,0.137,24.79,136.6,121.94,-10.13
ORD-000274,2025-04-06,CUST-02994,Consumer,Northeast,Office Supplies,Desk Organizer,1,41.04,0.146,21.27,35.06,33.36,-19.57
ORD-000275,2024-11-03,CUST-02607,Corporate,Midwest,Electronics,Bluetooth Speaker,2,162.91,0.13,24.3,283.4,252.78,6.32
ORD-000276,2024-02-01,CUST-00522,Consumer,Midwest,Home & Kitchen,Storage Set,1,76.81,0.138,5.15,66.22,47.49,13.58
ORD-000277,2024-02-08,CUST-02561,Corporate,South,Sports,Resistance Bands,1,210.8,0.106,5.11,188.49,137.72,45.66
ORD-000278,2025-02-28,CUST-02318,Corporate,West,Office Supplies,Notebook,1,34.32,0.03,23.53,33.28,22.89,-13.14
ORD-000279,2024-01-22,CUST-01060,Corporate,West,Beauty,Body Lotion,3,65.93,0.076,10.7,182.8,127.54,44.56
ORD-000280,2024-07-24,CUST-00683,Consumer,Midwest,Office Supplies,Desk Organizer,4,54.3,0.072,4.38,201.57,151.7,45.49
ORD-000281,2024-01-09,CUST-02967,Consumer,Northeast,Office Supplies,Stapler,2,57.98,0.102,9.22,104.17,83.12,11.83
ORD-000282,2024-06-14,CUST-02219,Small Business,South,Office Supplies,Desk Organizer,3,64.82,0.076,5.91,179.65,142.2,31.54
ORD-000283,2024-11-21,CUST-00775,Consumer,South,Home & Kitchen,Storage Set,3,129.31,0.208,20.73,307.09,237.02,49.34
ORD-000284,2024-04-04,CUST-00609,Corporate,Northeast,Home & Kitchen,Desk Lamp,3,64.17,0.127,23.75,167.99,116.85,27.39
ORD-000285,2024-09-11,CUST-01781,Consumer,West,Sports,Running Shoes,1,45.64,0.097,20.5,41.23,34.59,-13.86
ORD-000286,2025-06-28,CUST-01582,Consumer,South,Sports,Yoga Mat,1,109.13,0.117,5.55,96.36,88.53,2.28
ORD-000287,2024-02-08,CUST-02489,Consumer,Northeast,Beauty,Skincare Set,2,20.38,0.126,19.06,35.64,28.34,-11.76
ORD-000288,2024-02-04,CUST-02004,Corporate,West,Electronics,Bluetooth Speaker,4,414.32,0.23,3.36,1275.7,1282.8,-10.46
ORD-000289,2024-05-28,CUST-02431,Corporate,Midwest,Electronics,Wireless Headphones,3,441.64,0.127,9.43,1156.49,802.43,344.63
ORD-000290,2025-03-28,CUST-01296,Consumer,Northeast,Electronics,Bluetooth Speaker,1,251.28,0.076,5.38,232.2,158.86,67.96
ORD-000291,2024-08-09,CUST-02910,Consumer,Midwest,Sports,Fitness Tracker,3,22.94,0.039,22.06,66.17,55.25,-11.14
ORD-000292,2024-12-15,CUST-02899,Corporate,Midwest,Beauty,Face Serum,1,42.56,0.114,9.57,37.71,33.4,-5.26
ORD-000293,2024-01-19,CUST-02834,Corporate,South,Office Supplies,Notebook,2,30.25,0.223,23.07,46.99,41.59,-17.67
ORD-000294,2025-02-06,CUST-02117,Consumer,South,Sports,Fitness Tracker,3,95.09,0.091,3.15,259.38,232.89,23.34
ORD-000295,2024-02-06,CUST-01128,Corporate,Midwest,Electronics,USB-C Hub,1,326.78,0.044,13.44,312.38,252.94,46.0
ORD-000296,2025-01-24,CUST-00472,Consumer,Midwest,Office Supplies,Printer Paper,2,68.79,0.16,23.47,115.63,95.49,-3.33
ORD-000297,2024-03-21,CUST-01680,Consumer,Northeast,Electronics,Wireless Headphones,1,45.19,0.107,8.72,40.34,28.59,3.03
ORD-000298,2025-04-14,CUST-01117,Consumer,Northeast,Home & Kitchen,Storage Set,5,174.31,0.002,15.2,869.67,588.86,265.61
ORD-000299,2024-06-10,CUST-00508,Small Business,Midwest,Sports,Fitness Tracker,1,202.98,0.113,9.1,180.13,144.97,26.06
ORD-000300,2024-04-10,CUST-00942,Small Business,Northeast,Sports,Resistance Bands,2,190.51,0.168,5.74,316.82,236.81,74.27
ORD-000301,2024-07-03,CUST-02405,Corporate,West,Electronics,Bluetooth Speaker,1,216.05,0.0,21.93,216.05,136.39,57.73
ORD-000302,2024-01-01,CUST-00887,Consumer,Northeast,Home & Kitchen,Desk Lamp,1,79.61,0.143,6.66,68.22,54.12,7.44
ORD-000303,2024-03-31,CUST-00297,Small Business,Midwest,Office Supplies,Desk Organizer,1,36.17,0.025,15.01,35.26,23.27,-3.02
ORD-000304,2024-11-23,CUST-00636,Consumer,West,Electronics,Laptop Stand,1,306.23,0.088,15.02,279.35,204.01,60.32
ORD-000305,2024-06-13,CUST-00536,Consumer,South,Office Supplies,Notebook,1,22.09,0.072,3.3,20.51,17.65,-0.44
ORD-000306,2024-07-12,CUST-00558,Consumer,Midwest,Office Supplies,Printer Paper,1,31.01,0.167,22.18,25.84,22.93,-19.27
ORD-000307,2025-03-17,CUST-01290,Consumer,Northeast,Home & Kitchen,Storage Set,4,173.33,0.16,4.89,582.47,510.71,66.87
ORD-000308,2024-03-08,CUST-02611,Small Business,Midwest,Home & Kitchen,Coffee Maker,1,27.13,0.019,10.73,26.62,20.98,-5.09
ORD-000309,2024-08-04,CUST-01121,Corporate,West,Electronics,USB-C Hub,2,119.0,0.0,8.32,238.0,169.46,60.22
ORD-000310,2024-04-11,CUST-02969,Consumer,West,Sports,Fitness Tracker,2,23.5,0.009,5.42,46.56,32.87,8.27
ORD-000311,2024-09-21,CUST-02601,Consumer,South,Home & Kitchen,Storage Set,3,112.88,0.126,13.27,296.12,214.71,68.14
ORD-000312,2024-06-30,CUST-00481,Consumer,West,Office Supplies,Stapler,1,38.78,0.0,21.05,38.78,31.79,-14.06
ORD-000313,2024-01-26,CUST-01812,Consumer,West,Home & Kitchen,Water Bottle,1,25.79,0.061,23.86,24.21,19.43,-19.08
ORD-000314,2024-02-08,CUST-02374,Consumer,South,Beauty,Skincare Set,1,60.81,0.156,3.28,51.34,45.22,2.84
ORD-000315,2025-04-11,CUST-02134,Small Business,West,Electronics,Bluetooth Speaker,1,116.08,0.136,24.65,100.3,76.72,-1.07
ORD-000316,2024-02-01,CUST-00683,Consumer,Northeast,Electronics,Bluetooth Speaker,2,303.12,0.0,18.0,606.24,380.49,207.75
ORD-000317,2025-03-04,CUST-02133,Small Business,West,Beauty,Makeup Kit,2,98.92,0.112,11.81,175.7,147.83,16.06
ORD-000318,2025-05-16,CUST-01566,Consumer,West,Beauty,Hair Dryer,3,21.78,0.043,14.17,62.56,44.64,3.75
ORD-000319,2024-09-11,CUST-00702,Consumer,South,Home & Kitchen,Coffee Maker,3,139.57,0.061,12.58,393.06,304.46,76.02
ORD-000320,2024-06-19,CUST-00592,Consumer,South,Home & Kitchen,Desk Lamp,3,87.75,0.066,8.44,245.97,160.12,77.41
ORD-000321,2025-02-28,CUST-01120,Small Business,West,Sports,Sports Bag,1,120.17,0.073,23.07,111.43,94.17,-5.81
ORD-000322,2025-06-21,CUST-00814,Corporate,Northeast,Electronics,Wireless Headphones,2,221.51,0.095,4.73,401.0,338.81,57.46
ORD-000323,2024-03-06,CUST-01627,Consumer,South,Electronics,Laptop Stand,1,332.43,0.056,13.42,313.89,255.38,45.09
ORD-000324,2025-06-11,CUST-01233,Consumer,South,Home & Kitchen,Desk Lamp,3,132.51,0.058,21.92,374.4,302.76,49.72
ORD-000325,2025-05-31,CUST-00354,Consumer,South,Home & Kitchen,Air Fryer,2,111.87,0.154,11.93,189.38,142.03,35.42
ORD-000326,2024-03-18,CUST-02116,Small Business,Northeast,Office Supplies,Stapler,2,19.71,0.1,9.01,35.46,23.04,3.41
ORD-000327,2024-01-30,CUST-00186,Corporate,Northeast,Beauty,Body Lotion,2,51.81,0.035,11.88,100.04,74.87,13.29
ORD-000328,2025-01-26,CUST-01423,Consumer,West,Office Supplies,Pen Set,2,57.92,0.106,23.69,103.55,82.22,-2.36
ORD-000329,2024-02-12,CUST-00162,Small Business,West,Office Supplies,Notebook,2,25.34,0.011,16.52,50.14,35.5,-1.88
ORD-000330,2024-11-24,CUST-02431,Corporate,West,Home & Kitchen,Water Bottle,4,166.48,0.107,6.27,594.76,453.0,135.49
ORD-000331,2024-02-05,CUST-00970,Consumer,South,Beauty,Hair Dryer,1,41.67,0.134,19.78,36.1,30.27,-13.95
ORD-000332,2025-01-12,CUST-00290,Consumer,Midwest,Electronics,Bluetooth Speaker,3,263.4,0.148,3.39,672.93,560.64,108.9
ORD-000333,2024-05-06,CUST-00741,Consumer,South,Home & Kitchen,Coffee Maker,1,115.88,0.125,7.15,101.36,88.21,6.0
ORD-000334,2024-02-22,CUST-01716,Corporate,Midwest,Beauty,Makeup Kit,1,28.56,0.035,16.43,27.55,22.5,-11.38
ORD-000335,2024-02-06,CUST-02349,Consumer,West,Home & Kitchen,Air Fryer,1,96.27,0.066,4.83,89.91,59.86,25.22
ORD-000336,2024-04-13,CUST-00321,Small Business,Northeast,Electronics,Laptop Stand,1,143.38,0.168,3.74,119.24,102.74,12.76
ORD-000337,2024-10-22,CUST-00958,Consumer,West,Home & Kitchen,Air Fryer,1,54.45,0.081,16.72,50.03,38.44,-5.13
ORD-000338,2024-02-11,CUST-00354,Consumer,West,Beauty,Body Lotion,1,63.64,0.095,24.71,57.61,46.06,-13.16
ORD-000339,2025-03-14,CUST-00731,Consumer,South,Electronics,Smart Watch,3,158.67,0.141,5.7,409.05,296.48,106.87
ORD-000340,2024-11-26,CUST-00927,Consumer,West,Beauty,Face Serum,2,75.24,0.19,24.96,121.83,94.2,2.67
ORD-000341,2024-06-11,CUST-01768,Consumer,West,Beauty,Hair Dryer,1,87.98,0.095,14.04,79.59,57.71,7.84
ORD-000342,2025-06-23,CUST-00315,Consumer,Northeast,Office Supplies,Notebook,2,52.33,0.077,20.94,96.65,72.74,2.97
ORD-000343,2024-12-26,CUST-01829,Small Business,Northeast,Home & Kitchen,Air Fryer,4,49.48,0.214,16.38,155.63,129.93,9.32
ORD-000344,2025-01-02,CUST-02327,Consumer,Midwest,Beauty,Body Lotion,1,47.02,0.218,11.5,36.77,31.69,-6.42
ORD-000345,2024-04-05,CUST-02837,Corporate,West,Electronics,Wireless Headphones,1,437.5,0.102,5.8,392.77,264.0,122.97
ORD-000346,2025-01-23,CUST-01523,Small Business,Northeast,Sports,Yoga Mat,3,202.73,0.101,16.97,546.68,430.41,99.3
ORD-000347,2024-11-01,CUST-01451,Corporate,South,Beauty,Face Serum,1,111.24,0.154,24.02,94.06,69.6,0.44
ORD-000348,2025-06-22,CUST-01934,Corporate,Midwest,Electronics,USB-C Hub,4,287.49,0.126,9.61,1004.76,893.88,101.27
ORD-000349,2024-09-18,CUST-02993,Consumer,South,Beauty,Skincare Set,5,71.51,0.102,12.83,321.21,252.93,55.45
ORD-000350,2025-01-05,CUST-00169,Consumer,Northeast,Office Supplies,Printer Paper,1,39.6,0.144,13.41,33.89,25.96,-5.48
ORD-000351,2024-07-05,CUST-00545,Consumer,Northeast,Home & Kitchen,Storage Set,1,135.48,0.061,5.44,127.19,89.01,32.74
ORD-000352,2024-01-22,CUST-00675,Corporate,West,Home & Kitchen,Storage Set,5,22.65,0.167,3.43,94.37,71.63,19.31
ORD-000353,2024-03-10,CUST-00559,Corporate,Northeast,Office Supplies,Notebook,1,15.44,0.14,22.95,13.28,10.47,-20.14
ORD-000354,2025-04-19,CUST-01570,Consumer,Midwest,Beauty,Body Lotion,1,39.78,0.127,18.65,34.72,31.27,-15.2
ORD-000355,2025-02-07,CUST-00147,Consumer,Midwest,Sports,Resistance Bands,1,147.0,0.094,24.71,133.25,101.64,6.9
ORD-000356,2024-07-18,CUST-00247,Corporate,West,Home & Kitchen,Desk Lamp,2,58.63,0.063,23.1,109.91,85.8,1.01
ORD-000357,2025-01-16,CUST-02006,Small Business,West,Office Supplies,Desk Organizer,2,14.13,0.0,23.13,28.26,22.19,-17.06
ORD-000358,2024-01-03,CUST-00482,Consumer,West,Beauty,Face Serum,3,20.69,0.0,6.78,62.08,45.83,9.47
ORD-000359,2024-01-21,CUST-00993,Corporate,Midwest,Beauty,Body Lotion,1,108.58,0.0,14.84,108.58,64.7,29.04
ORD-000360,2024-10-04,CUST-00066,Consumer,Northeast,Office Supplies,Printer Paper,2,48.92,0.173,11.8,80.87,66.4,2.67
ORD-000361,2024-12-07,CUST-02296,Consumer,South,Home & Kitchen,Water Bottle,2,84.49,0.061,16.98,158.76,105.49,36.29
ORD-000362,2025-05-27,CUST-02735,Consumer,South,Beauty,Hair Dryer,1,20.82,0.027,20.81,20.25,13.84,-14.4
ORD-000363,2025-02-19,CUST-02064,Consumer,Northeast,Home & Kitchen,Coffee Maker,3,119.94,0.095,24.78,325.8,262.05,38.97
ORD-000364,2024-05-20,CUST-01294,Consumer,Northeast,Electronics,Wireless Headphones,1,292.55,0.043,4.67,279.98,181.15,94.16
ORD-000365,2025-03-21,CUST-01195,Small Business,South,Office Supplies,Printer Paper,1,5.47,0.076,18.93,5.06,3.71,-17.58
ORD-000366,2024-09-25,CUST-00136,Consumer,South,Home & Kitchen,Storage Set,1,68.01,0.133,19.99,58.94,50.28,-11.33
ORD-000367,2025-03-27,CUST-00764,Consumer,Midwest,Electronics,Laptop Stand,3,352.98,0.08,20.5,973.96,731.88,221.58
ORD-000368,2024-04-05,CUST-01382,Consumer,West,Electronics,Bluetooth Speaker,2,393.76,0.08,8.73,724.29,581.44,134.12
ORD-000369,2024-01-15,CUST-00151,Corporate,South,Beauty,Hair Dryer,3,37.91,0.099,6.13,102.5,93.07,3.3
ORD-000370,2024-02-01,CUST-02663,Consumer,Northeast,Sports,Resistance Bands,2,106.51,0.016,11.26,209.59,138.56,59.77
ORD-000371,2025-06-26,CUST-01870,Small Business,Midwest,Home & Kitchen,Water Bottle,4,142.54,0.117,12.13,503.27,448.38,42.76
ORD-000372,2024-02-14,CUST-00570,Consumer,South,Electronics,Smart Watch,2,282.53,0.186,20.61,460.21,380.72,58.88
ORD-000373,2025-05-28,CUST-02651,Small Business,West,Beauty,Hair Dryer,4,48.85,0.078,24.87,180.16,157.58,-2.29
ORD-000374,2025-02-01,CUST-00714,Small Business,South,Home & Kitchen,Water Bottle,3,175.31,0.106,22.1,470.24,412.97,35.17
ORD-000375,2024-03-20,CUST-01977,Consumer,South,Sports,Fitness Tracker,1,119.62,0.05,8.47,113.66,90.27,14.92
ORD-000376,2025-04-17,CUST-02947,Consumer,Midwest,Office Supplies,Pen Set,1,45.69,0.057,12.49,43.1,32.92,-2.31
ORD-000377,2024-03-19,CUST-01096,Consumer,South,Electronics,Smart Watch,5,244.01,0.159,21.13,1026.04,818.59,186.32
ORD-000378,2024-03-19,CUST-02562,Corporate,Midwest,Office Supplies,Desk Organizer,1,13.36,0.11,12.18,11.89,8.95,-9.24
ORD-000379,2024-11-10,CUST-02774,Consumer,Northeast,Home & Kitchen,Desk Lamp,2,105.07,0.14,5.63,180.77,160.81,14.33
ORD-000380,2024-06-06,CUST-01646,Consumer,South,Beauty,Body Lotion,1,40.8,0.116,13.58,36.07,27.15,-4.66
ORD-000381,2024-06-08,CUST-01952,Consumer,Northeast,Electronics,Laptop Stand,1,44.95,0.091,19.08,40.88,36.11,-14.31
ORD-000382,2024-04-16,CUST-00559,Corporate,West,Sports,Running Shoes,1,48.2,0.173,20.4,39.87,28.0,-8.53
ORD-000383,2024-11-28,CUST-02524,Corporate,Northeast,Beauty,Face Serum,1,111.87,0.0,19.76,111.87,86.77,5.34
ORD-000384,2024-01-15,CUST-00659,Corporate,Northeast,Sports,Resistance Bands,2,179.12,0.051,7.65,339.78,273.17,58.96
ORD-000385,2024-05-14,CUST-00883,Small Business,Midwest,Sports,Running Shoes,3,19.53,0.077,14.8,54.08,41.2,-1.92
ORD-000386,2024-10-29,CUST-02585,Consumer,Midwest,Electronics,Smart Watch,2,287.96,0.103,6.15,516.76,455.74,54.87
ORD-000387,2024-09-23,CUST-00622,Consumer,South,Office Supplies,Notebook,2,43.25,0.082,5.24,79.4,51.06,23.1
ORD-000388,2025-01-17,CUST-02027,Corporate,West,Sports,Sports Bag,1,111.52,0.113,21.74,98.97,77.39,-0.16
ORD-000389,2024-04-28,CUST-01100,Consumer,Midwest,Home & Kitchen,Air Fryer,1,38.77,0.182,8.83,31.71,22.58,0.3
ORD-000390,2024-12-20,CUST-01053,Consumer,West,Electronics,Smart Watch,1,423.31,0.031,18.81,410.21,269.82,121.58
ORD-000391,2025-02-19,CUST-02739,Corporate,South,Home & Kitchen,Coffee Maker,2,100.81,0.191,19.49,163.03,154.37,-10.83
ORD-000392,2024-07-31,CUST-00078,Corporate,Midwest,Home & Kitchen,Coffee Maker,3,135.92,0.087,7.71,372.32,274.15,90.46
ORD-000393,2024-05-20,CUST-02250,Consumer,South,Sports,Running Shoes,1,189.15,0.112,3.92,168.04,126.99,37.13
ORD-000394,2024-10-30,CUST-00409,Consumer,South,Office Supplies,Pen Set,2,67.59,0.101,10.38,121.46,92.37,18.71
ORD-000395,2024-11-12,CUST-02405,Corporate,Northeast,Beauty,Hair Dryer,1,22.03,0.117,14.12,19.45,16.41,-11.08
ORD-000396,2024-02-21,CUST-02188,Corporate,Northeast,Sports,Fitness Tracker,5,93.77,0.172,10.94,388.12,342.49,34.69
ORD-000397,2024-11-05,CUST-01856,Small Business,West,Home & Kitchen,Desk Lamp,1,101.7,0.031,9.72,98.54,79.59,9.23
